ITMS_CD_NBR,STCK_KOR_NM,DMD_FRCS_START_DT,DMD_FRCS_END_DT,SBSC_START_DT,SBSC_CLSG_DT,PYM_DT,DRBC_DT,STCK_LSTN_DT,LWEN_SCDL_PBOF_AMT,TPPO_SCDL_PBOF_AMT,CNFM_PBOF_AMT,PBOF_STCK_CNT,SBSC_RVLR_RT,RPRS_SPIC_COM_NM,JOINT_SPIC_COM_NM,RBPE_COM_NM,FSS_RCIP_NBR,STCK_FACE_AMT,AISS_GNRL_STCK_CNT,AISS_PRTY_STCK_CNT,NMN_RRT_PROXY_INST_NM,DMD_FRCS_RVLR_RT,OBLG_DFPN_APLCT_RATE
138490,코오롱플라스틱,,,20110602,20110603,20110608,20110608,20110615,"3,800",0,"4,300","8,700,000",0,미래에셋,,,,"1,000","20,300,000",0,,0,0
069640,엠케이트렌드,,,20110608,20110609,20110613,20110613,20110621,"9,000",0,"11,000","2,400,000",0,NH투자,,,,500,"5,600,000",0,,0,0
110500,쓰리피시스템,,,20110609,20110610,20110613,20110613,20110617,"4,500",0,"5,800","1,709,130",0,부국,,,,500,"5,090,870",0,,0,0
019770,탑금속,,,20110615,20110616,20110620,20110620,20110624,"5,800",0,"6,500","3,300,000",0,KB증권,,,,500,"10,000,000",0,,0,0
071840,하이마트,,,20110621,20110622,20110624,20110624,20110629,"59,000",0,"59,000","7,114,370",0,미래에셋,,,,"5,000","19,107,712",0,,0,0
108380,대양전기공업,,,20110628,20110629,20110701,20110701,20110708,"8,200",0,"9,000","2,850,000",0,삼성,,,,500,"6,645,300",0,,0,0
047810,한국항공우주산업,,,20110623,20110624,20110627,20110627,20110630,"14,000",0,"15,500","36,613,883",0,NH투자,,,,"5,000","85,475,107",0,,0,0
031430,신세계인터내셔날,,,20110630,20110701,20110705,20110705,20110714,"50,000",0,"65,000","2,000,000",0,한국투자,,,,"5,000","5,140,000",0,,0,0
109080,옵티시스,,,20110704,20110705,20110707,20110707,20110712,"6,700",0,"7,600","700,000",0,키움,,,,500,"4,936,000",0,,0,0
138610,나이벡,,,20110705,20110706,20110707,20110707,20110713,"8,400",0,"10,000","734,000",0,대신,,,,500,"2,201,996",0,,0,0
900180,완리인터내셔널홀딩스,,,20110602,20110603,20110607,20110607,20110613,"4,100",0,"4,100","12,200,000",0,삼성,,,,0,"36,496,351",0,,0,0
105550,트루윈,,,20140701,20140702,20140704,20140704,20140711,"8,000",0,"10,500","1,200,000",0,하나금융투자,,,,500,"5,100,000","842,780",,0,0
002150,도화종합기술공사,,,20100803,20100804,20100806,20100806,20100812,"20,000",0,"22,000","2,000,000",0,NH투자,,,,500,"14,860,000",0,,0,0
123420,하나그린기업인수목적,,,20101101,20101102,20101104,20101104,20101110,"4,000",0,"4,000","5,000,000",0,하나금융투자,,,,100,"232,000",0,,0,0
225430,아이비케이에스제3호기업인수목적,20150921,20150922,20151001,20151002,20151005,20151005,20151008,"2,000",0,"2,000",0,0,IBK투자증권,,,,0,0,0,,0,0
226340,에이치엠씨아이비제3호기업인수목적,20151021,20151022,20151027,20151028,20151030,20151030,20151105,"2,000",0,"2,000","6,000,000",0,현대차증권,,,,100,0,0,,0,0
190510,나무가,20151028,20151029,20151103,20151104,20151106,20151106,20151112,"32,000","37,000","37,000","878,000",0,교보,,,,500,0,0,,0,0
214330,금호에이치티,20151027,20151028,20151102,20151103,20151105,20151105,20151111,"12,700",0,"10,000","4,495,950",0,NH투자,,,,500,"9,200,000",0,,0,0
091440,텔레필드,,,20080122,20080123,20080128,20080128,20080201,"11,000",0,"5,000","1,043,600",0,신한,,,,500,"2,434,920",0,,0,0
085310,엔케이,,,20080116,20080117,20080121,20080121,20080124,"11,900",0,"10,000","3,200,000",0,한국투자,,,,500,"11,666,664","1,000,000",,0,0
098400,넥실리온,,,20080121,20080122,20080124,20080124,20080130,"6,200",0,"3,500","1,050,000",0,한국투자,,,,500,"4,050,000",0,,0,0
900020,코웰이홀딩스,,,20080116,20080118,20080122,20080122,20080129,"3,000",0,"2,000","11,200,000",0,교보,,,,0,"18,800,000",0,,0,0
096040,네오엠텔,,,20080116,20080117,20060126,20060126,20080125,"13,000",0,"8,500","900,000",0,삼성,,,,500,"3,600,000",0,,0,0
088700,명성금속,,,20080115,20080116,20080118,20080118,20080125,"25,000",0,"18,000","2,200,000",0,교보,,,,500,"5,200,000",0,,0,0
097780,에스맥,,,20080114,20080115,20080117,20080117,20080123,"7,200",0,"3,500","1,700,000",0,한국투자,,,,500,"4,205,961","240,000",,0,0
068330,일신랩,,,20071213,20071214,20071218,20071218,20071226,"6,000",0,"4,500","800,000",0,KB증권,,,,500,"2,400,000","460,000",,0,0
096630,쎄믹스,,,20071212,20071213,20071217,20071217,20071226,"5,500",0,"3,300","957,500",0,HI증권,,,,500,"3,830,000",0,,0,0
093920,서원인텍,,,20071210,20071211,20071213,20071213,20071220,"7,000",0,"6,000","2,500,000",0,교보,,,,500,"6,800,000",0,,0,0
094700,미성포리테크,,,20071210,20071211,20071213,20071213,20071220,"7,000",0,"6,300","2,400,000",0,신한,,,,500,"5,600,000",0,,0,0
067010,이씨에스,,,20071207,20071210,20071212,20071212,20071218,"3,200",0,"2,500","1,500,000",0,KB증권,,,,500,"6,000,000",0,,0,0
096350,대창메탈,,,20071204,20071205,20071210,20071210,20071217,"9,500",0,"6,500","3,012,517",0,미래에셋,,,,500,"8,187,483",0,,0,0
051600,한전케이피에스,,,20071203,20071205,20071210,20071210,20071214,"11,000",0,"13,300","9,000,000",0,신한,,,,200,"45,000,000",0,,0,0
051310,성진지오텍,,,20071119,20071120,20071123,20071123,20071129,"14,000",0,"14,000","5,714,500",0,미래에셋,,,,500,"22,858,000","2,000,000",,0,0
069920,위즈위드,,,20071126,20071127,20071129,20071129,20071205,"6,500",0,"5,200","2,242,000",0,신한,,,,500,"8,965,276","1,252,260",,0,0
093230,쉘라인,,,20071024,20071025,20071029,20071029,20071101,"18,300",0,"17,400","2,875,000",0,삼성,,,,500,"6,708,000",0,,0,0
058110,멕아이씨에스,20151130,20151201,20151203,20151204,20151208,20151208,20151214,"7,500","9,000","4,500","550,000",0,키움,,,,500,"4,795,000",0,,0,0
075580,세진중공업,20150914,20150915,20151119,20151120,20151124,20151124,20151130,"3,500","3,900","3,500","5,729,850",0,"미래에셋,신한",,유안타,,0,0,0,,0,0
122640,예스티,,,20151208,20151209,20151211,20151211,20151216,0,0,0,0,0,NH투자,,,,0,0,0,,0,0
211270,에이피위성통신,20160215,20160216,20160223,20160224,20160226,20160226,20160304,"8,700",0,"9,700","3,258,000",0,KB증권,,,,500,"9,742,000",0,,0,0
237750,피앤씨테크,20160616,20160617,20160622,20160623,20160627,20160627,20160704,"9,000",0,"10,200","2,650,000",0,KB증권,,,,500,0,0,,0,0
073560,우리손에프앤지농업회사법인,20160711,20160712,20160718,20160719,20160721,20160721,20160727,"1,935","2,210","22,100","18,211,530",143,미래에셋,,,20160714000393,500,"51,599,220",0,한국예탁결제원,0,0
126700,이트레이드1호기업인수목적,,,20100831,20100901,20100903,20100903,20100910,"2,000",0,"2,000","9,500,000",0,이베스트투자,,,,100,"710,000",0,,0,0
123910,에스비아이앤솔로몬드림기업인수목적,,,20100812,20100813,20100818,20100818,20100824,"1,250",0,"1,250","16,000,000",0,메리츠,,,,500,"1,000,000",0,,0,0
126640,에이치엠씨아이비제1호기업인수목적,,,20100819,20100820,20100824,20100824,20100831,"2,000",0,"2,000","11,780,000",0,현대차증권,,,,100,"720,000",0,,0,0
096530,씨젠,,,20100901,20100902,20100906,20100906,20100910,"28,000",0,"30,500","636,500",0,미래에셋,,,,500,"5,522,320","205,730",,0,0
122990,와이솔,,,20100901,20100902,20100906,20100906,20100910,"7,000",0,"8,000","1,000,000",0,한화,,,,500,"9,200,000",0,,0,0
068240,다원시스,,,20100906,20100907,20100909,20100909,20100915,"9,000",0,"11,000","1,351,710",0,HI증권,,,,500,"5,048,290",0,,0,0
057050,현대홈쇼핑,,,20100902,20100903,20100907,20100907,20100913,"80,000",0,"90,000","3,000,000",0,KB증권,,,,"5,000","9,000,000",0,,0,0
092440,기신정기,,,20071018,20071019,20071024,20071024,20071030,"9,500",0,"10,000","3,150,000",0,유안타,,,,500,"11,450,000",0,,0,0
044450,케이에스에스해운,,,20071017,20071018,20071022,20071022,20071026,"60,000",0,"65,000","173,894",0,NH투자,,,,"5,000","998,174",0,,0,0
087730,네패스신소재,,,20080325,20080326,20080328,20080328,20080404,"6,200",0,"4,400","660,000",0,NH투자,,,,500,"2,200,000",0,,0,0
097870,효성오앤비,,,20080326,20080327,20080401,20080401,20080408,"8,500",0,"7,500","1,800,000",0,SK,,,,500,"4,000,000",0,,0,0
073930,제너시스템즈,,,20080317,20080318,20080320,20080320,20080326,"5,500",0,"3,500","1,760,000",0,한국투자,,,,500,"7,016,130","909,090",,0,0
059210,메타바이오메드,,,20080403,20080404,20080408,20080408,20080415,"10,500",0,"9,000","1,000,000",0,한국투자,,,,500,"4,000,000",0,,0,0
053280,예스이십사,,,20080423,20080424,20080429,20080429,20080507,"6,500",0,"6,300","3,450,002",0,유안타,,,,500,"13,749,998",0,,0,0
096870,엘디티,,,20080423,20080424,20080428,20080428,20080502,"3,700",0,"3,800","1,255,342",0,한국투자,,,,500,"5,004,658",0,,0,0
082930,실리콘화일,,,20080416,20080417,20080421,20080421,20080425,"9,000",0,"6,000","1,500,000",0,KB증권,,,,500,"4,765,960","680,520",,0,0
400840,하이제7호스팩,20211206,20211207,20211209,20211210,20211214,20211214,20211220,"2,000","2,000","2,000","5,000,000",93,HI증권,,,20211208000446,100,"120,000",0,국민은행,0,0
199800,툴젠,20211125,20211126,20211202,20211203,20211206,20211206,20211210,"100,000","120,000","70,000","1,000,000",164,한국투자,,,20211130000651,500,"6,816,713",0,하나은행,0,0
179530,애드바이오텍,20220106,20220107,20220113,20220114,20220118,20220118,20220124,"7,000","8,000","7,000","1,360,000",27,대신,,,20220111000212,500,"7,693,044",0,국민은행,102,0
137080,나래나노텍,20220117,20220118,20220124,20220125,20220127,20220127,20220208,"17,500","20,500","17,500","3,100,000",24,미래에셋,,,20220120000216,500,"8,614,080",0,국민은행,102,1
376930,노을,20220215,20220216,20220221,20220222,20220224,20220224,20220303,"13,000","17,000","10,000","1,500,000",15,한국투자,삼성,,20220218001119,500,"8,880,050","1,028,480",국민은행,32,0
081220,세미텍,,,20080513,20080514,20080519,20080519,20080523,"6,000",0,"5,000","1,697,020",0,유안타,,,,500,"5,597,160","1,955,820",,0,0
095610,테스,,,20080507,20080508,20080514,20080514,20080520,"33,000",0,"34,000","851,455",0,하나금융투자,,,,500,"3,400,000","454,545",,0,0
018620,우진비앤지,,,20080507,20080508,20080513,20080513,20080520,"3,600",0,"4,000","1,200,000",0,한국투자,,,,500,"2,800,000",0,,0,0
098460,고영테크놀러지,,,20080522,20080523,20080527,20080527,20080603,"10,000",0,"11,500","1,055,000",0,한국투자,,,,500,"4,181,290","30,968",,0,0
099320,쎄트렉아이,,,20080604,20080605,20080609,20080609,20080613,"33,500",0,"43,000","234,000",0,한국투자,,,,500,"2,101,200","538,800",,0,0
067000,제이씨엔터테인먼트,,,20080521,20080522,20080526,20080526,20080530,"8,500",0,"10,500","2,000,000",0,삼성,,,,500,"7,286,700",0,,0,0
101160,월덱스,,,20080611,20080612,20080616,20080616,20080619,"9,100",0,"10,000","2,000,000",0,한국투자,,,,500,"5,000,000",0,,0,0
064480,브리지텍,,,20080526,20080527,20080529,20080529,20080604,"2,700",0,"3,100","1,787,500",0,신한,,,,500,"7,150,000",0,,0,0
047560,이스트소프트,,,20080619,20080620,20080624,20080624,20080701,"9,000",0,"9,800","445,000",0,한화,,,,500,"4,004,700",0,,0,0
063170,서울옥션,,,20080619,20080620,20080624,20080624,20080701,"9,000",0,"11,000","3,311,670",0,NH투자,,,,500,"13,188,330",0,,0,0
119500,포메탈,,,20100909,20100910,20100913,20100913,20100917,"6,000",0,"6,000","1,800,000",0,IBK투자증권,,,,500,"4,187,340",0,,0,0
131100,리켐,,,20110602,20110603,20110607,20110607,20110614,"11,000",0,"14,000","1,171,400",0,SK,,,,500,"3,098,600","1,530,000",,0,0
228340,동양파일,20160323,20160324,20160328,20160329,20160331,20160331,20160406,"10,000",0,"10,000","8,000,000",0,대신,,,,500,"16,000,000",0,,0,0
070960,용평리조트,20160510,20160511,20160517,20160518,20160520,20160520,20160527,"8,100",0,"7,000","16,720,000",0,미래에셋,대신,"한화,현대차증권",,"5,000",0,0,,0,0
219580,골든브릿지제3호기업인수목적주식회사,,,20150622,20150623,20150624,20150624,20150630,"2,000",0,"2,000","4,400,000",0,상상인,,,,100,0,0,,0,0
214420,토니모리,20150624,20150625,20150701,20150702,20150706,20150706,20150710,"26,400",0,"32,000","2,940,000",0,미래에셋,,삼성,,200,"10,000,000",0,,0,0
127710,아시아경제,20150715,20150716,20150722,20150723,20150727,20150727,20150731,"3,200",0,"3,600","8,500,000",0,한국투자,,,,500,"19,989,030",0,,0,0
087010,펩트론,20150706,20150707,20150713,20150714,20150716,20150716,20150722,"9,000",0,"16,000","815,122",0,NH투자,,,,500,"4,252,425",0,,0,0
221200,유진기업인수목적3호,20150826,20150827,20150831,20150901,20150903,20150903,20150909,"2,000",0,"2,000","5,750,000",0,유진증권,,,,100,0,0,,0,0
222080,한국제3호기업인수목적,20150818,20150819,20150824,20150825,20150827,20150827,20150902,"2,000",0,"2,000","6,500,000",0,한국투자,,,,100,0,0,,0,0
138080,오이솔루션,,,20140217,20140218,20140220,20140220,20140227,"8,500",0,"10,000","776,945",0,대신,,,,500,"4,402,665",0,,0,0
100030,모바일리더,,,20100513,20100514,20100518,20100518,20100525,"13,000",0,"15,000","600,000",0,한화,,,,500,"2,398,000","285,714",,0,0
060980,만도,,,20100511,20100512,20100514,20100514,20100519,"75,000",0,"83,000","6,000,000",0,"NH투자,제이피모간",,,,"5,000","16,145,131",0,,0,0
071200,인피니트헬스케어,,,20100517,20100518,20100520,20100520,20100526,"4,200",0,"5,200","3,000,000",0,삼성,,,,500,"20,470,467",0,,0,0
079970,투비소프트,,,20100524,20100525,20100527,20100527,20100601,"6,500",0,"8,000","395,000",0,한국투자,,,,500,"1,653,120","1,454,880",,0,0
108320,실리콘웍스,,,20100526,20100527,20100531,20100531,20100608,"61,000",0,"67,000","1,000,000",0,한국투자,,,,500,"5,505,720",0,,0,0
070300,솔라시아,,,20100528,20100531,20100603,20100603,20100609,"4,600",0,"5,000","875,000",0,한국투자,,,,500,"3,498,900","666,666",,0,0
046120,케이엔디티앤아이,,,20100603,20100604,20100608,20100608,20100615,"7,000",0,"8,500","1,800,000",0,교보,,,,500,"5,317,336","332,349",,0,0
102460,이연제약,,,20100531,20100601,20100603,20100603,20100610,"16,500",0,"16,500","1,300,000",0,KB증권,,,,500,"11,052,000","1,188,000",,0,0
089850,유비벨록스,,,20100609,20100610,20100614,20100614,20100618,"9,500",0,"11,000","1,000,000",0,한국투자,,,,500,"4,410,776",0,,0,0
123160,히든챔피언제1호기업인수목적,,,20100603,20100604,20100607,20100607,20100611,"2,000",0,"2,000","15,000,000",0,삼성,,,,"1,000","1,100,000",0,,0,0
140410,동아팜텍,,,20120110,20120111,20120113,20120113,20120120,"20,000",0,"24,000","2,267,000",0,NH투자,,,,500,"6,051,000",0,,0,0
126870,뉴로스,,,20120206,20120207,20120209,20120209,20120215,"7,500",0,"8,500","500,000",0,교보,,,,500,"3,691,242","781,023",,0,0
091590,남화토건,,,20120117,20120118,20120120,20120120,20120131,"2,600",0,"3,000","3,000,000",0,현대차증권,,,,500,"8,740,000",0,,0,0
104830,원익머트리얼즈,,,20111215,20111216,20111220,20111220,20111228,"23,000",0,"27,000","1,667,751",0,유안타,,,,500,"4,132,249",0,,0,0
079980,휴비스,,,20120213,20120214,20120217,20120217,20120223,"11,700",0,"12,200","16,405,000",0,미래에셋,,,,"5,000","29,250,000",0,,0,0
143240,사람인에이치알,,,20120209,20120210,20120214,20120214,20120221,"4,000",0,"5,000","2,430,070",0,KB증권,,,,500,"6,369,930",0,,0,0
072950,빛샘전자,,,20120312,20120313,20120315,20120315,20120321,"4,000",0,"4,400","780,000",0,미래에셋,,,,500,"4,220,000",0,,0,0
175140,인포마크,20150909,20150910,20150915,20150916,20150918,20150918,20150923,"12,000",0,"14,000","870,000",0,삼성,,,,500,0,0,,0,0
225570,엔에이치기업인수목적9호,20150909,20150910,20150915,20150916,20150918,20150918,20150925,"2,000","2,000","2,000","7,750,000",0,NH투자,,,,0,0,0,,0,0
171120,라이온켐텍,,,20131107,20131108,20131112,20131112,20131119,"12,500",0,"12,500","2,960,925",0,하나금융투자,,,,500,"8,140,000",0,,0,0
226360,현대드림투게더제4호기업인수목적,20151007,20151007,20151013,20151014,20151016,20151016,20151022,"2,000",0,"2,000","5,000,000",0,KB증권,,,,100,"315,000",0,,0,0
096240,씨디아이홀딩스,,,20080616,20080617,20080620,20080620,20080627,"30,000",0,"33,000","490,530",0,삼성,,,,500,"4,414,691","888,694",,0,0
094840,슈프리마,,,20080702,20080703,20080707,20080707,20080711,"27,100",0,"27,100","600,000",0,한국투자,,,,500,"1,500,000","942,000",,0,0
076080,한텍엔지니어링,,,20080707,20080708,20080711,20080711,20080718,"10,200",0,"8,500","1,800,000",0,신한,,,,500,"4,200,000",0,,0,0
100090,삼강엠앤티,,,20080721,20080722,20080725,20080725,20080801,"8,200",0,"6,500","1,900,000",0,신영,,,,500,"4,500,000",0,,0,0
101390,아이엠,,,20080714,20080715,20080717,20080717,20080723,"7,700",0,"5,000","2,000,000",0,한국투자,,,,500,"8,000,000",0,,0,0
101670,코리아에스이,,,20080703,20080704,20080709,20080709,20080715,"6,000",0,"5,500","960,000",0,유안타,,,,500,"3,000,000",0,,0,0
098120,마이크로컨텍솔루션,,,20080909,20080910,20080916,20080916,20080923,"2,400",0,"2,000","1,000,000",0,현대차증권,,,,500,"3,375,140",0,,0,0
100220,비유와상징,,,20080619,20080620,20080624,20080624,20080630,"36,000",0,"33,000","1,791,000",0,KB증권,,,,500,"8,000,000","209,000",,0,0
017180,명문제약,,,20080701,20080702,20080704,20080704,20080710,"6,300",0,"6,000","2,539,160",0,NH투자,,,,500,"7,660,840",0,,0,0
011070,LG이노텍,,,20080714,20080715,20080718,20080718,20080724,"50,000",0,"40,500","3,400,000",0,미래에셋,,,,"5,000","8,620,800",0,,0,0
083470,케이제이프리텍,,,20080908,20080909,20080911,20080911,20080918,"5,000",0,"3,000","1,252,600",0,교보,,,,500,"4,847,400",0,,0,0
100700,세운메디칼,,,20080918,20080919,20080923,20080923,20080930,"6,000",0,"5,600","1,000,000",0,한화,,,,500,"3,380,000",0,,0,0
066690,사이버다임,,,20080924,20080925,20080929,20080929,20081006,"4,000",0,"3,100","792,520",0,NH투자,,,,500,"3,907,480",0,,0,0
090730,심팩에이앤씨,,,20081007,20081008,20081013,20081013,20081017,"18,000",0,"12,000","5,200,000",0,유안타,,,,500,"9,200,000",0,,0,0
092130,이크레더블,,,20081013,20081014,20081017,20081017,20081024,"20,000",0,"18,000","660,000",0,한화,,,,500,"1,800,000",0,,0,0
067630,에너지솔루션즈,,,20081113,20081114,20081119,20081119,20081125,"5,000",0,"3,000","700,000",0,KB증권,,,,500,"3,454,999","155,555",,0,0
045820,LG파워콤,,,20081118,20081119,20081121,20081121,20081127,"8,500",0,"5,700","13,400,000",0,NH투자,,,,"5,000","120,000,000",0,,0,0
059100,아이컴포넌트,,,20081204,20081205,20081209,20081209,20081216,"5,100",0,"3,500","388,000",0,한국투자,,,,500,"3,485,515","825,000",,0,0
088350,대한생명보험,,,20100309,20100310,20100312,20100312,20100317,"10,000",0,"8,200","210,000,000",0,미래에셋,,,,"5,000","710,000,000",0,,0,0
121910,대우증권그린코리아기업인수목적회사,,,20100222,20100223,20100225,20100225,20100303,"2,500",0,"3,500","25,000,000",0,미래에셋,,,,"1,000","2,007,000",0,,0,0
121950,미래에셋제1호기업인수목적(주,,,20100303,20100304,20100308,20100308,20100312,"1,500",0,"1,500","13,333,334",0,미래에셋,,,,500,"600,000",0,,0,0
